"id","type","product"
"SC.PROCESS.WHT.ADJ","H","SC"
"SC.REF.ACCOUNT.HIST","L","AM"
"SC.REFNO.SEQ","H","SC"
"SC.REINVEST.PARAM","H","SC"
"SC.REPORT.TYPE","H","SC"
"SC.REPORT.VAR","H","SC"
"SC.REPORTS.REQUEST","U","SC"
"SC.RESTRICTED.CURRENCY","H","SC"
"SC.RESTRICTION.LOG","W","SC"
"SC.SAFE.FEES.POST","H","SC"
"SC.SAFEKEEP.ACTIVITY","L","SC"
"SC.SEC.ACC.PL","L","SC"
"SC.SEC.TIME.SERIES","L","SC"
"SC.SEC.TRADE.CUST.DETAIL","H","SC"
"SC.SECURITY.CONSTRAINT","H","SC"
"SC.SECURITY.MARGIN","H","SC"
"SC.SECURITY.ORDER","H","SC"
"SC.SETT.INSTRUCT","H","SC"
"SC.SETT.REASON.CODES","H","SC"
"SC.SETTLE.CUST","L","SC"
"SC.SETTLEMENT","H","SC"
"SC.SOO.CUST.DETAIL","H","SC"
"SC.SPLIT.TRADE.PARAM","H","SC"
"SC.SSI.PARAM","H","SC"
"SC.STD.BOND.LEND","H","SC"
"SC.STD.BOND.RED","H","SC"
"SC.STD.CAPTL.INCR","H","SC"
"SC.STD.CLEARING","H","SC"
"SC.STD.COUPON","H","SC"
"SC.STD.NEW.ISSUE","H","SC"
"SC.STD.OPTIONS","H","SC"
"SC.STD.POS.TRANSF","H","SC"
"SC.STD.SEC.TRADE","H","SC"
"SC.STD.STOCK.DIV","H","SC"
"SC.STOCK.ENTRY","L","SC"
"SC.STOCK.POSITION","L","SC"
"SC.SUB.ACC.ROUTING","H","SC"
"SC.TAX.AUTO.REWORK","H","SC"
"SC.TAX.PARAMETER","H","SC"
"SC.TR.FEE.PARAMETER","H","SC"
"SC.TRADE.POS.HISTORY","L","SC"
"SC.TRADING.POSITION","L","SC"
"SC.TRAIL.FEES.ARRANGEMENT","H","SC"
"SC.TRAIL.FEES.EXTRACT","L","SC"
"SC.TRAIL.FEES.HOLDING","H","SC"
"SC.TRANS.NAME","H","SC"
"SC.TRANS.POS.HISTORY","L","SC"
"SC.TRANS.TYPE","H","SC"
"SC.TXNS.WHILE.COB","L","SC"
"SC.UNSETTL.TXNS","L","SC"
"SC.UNSETTLE.SEC.POS","H","SC"
"SC.UPD.SECURITY.MASTER","W","SC"
"SC.USER","H","SC"
"SC.VAL.FORMAT","H","SC"
"SC.VAL.PARAM","H","SC"
"SC.VAL.PARAM.NBK","H","SC"
"SC.VAL.PARAM.NOR","H","SC"
"SC.VAL.PERFORM","U","SC"
"SC.VAL.REP.SUB.TOTAL","H","SC"
"SC.VAL.REPORT","H","SC"
"SC.VAL.SUM","L","SC"
"SC.VALUATION.EXTRACT","L","SC"
"SC.VALUATION.EXTRACT.LW","L","AM"
"SC.VALUATION.GROUP","H","SC"
"SC.VALUATION.REPS","L","SC"
"SC.WAIVE.COMM","H","SC"
"SC.WHT.ADJ.PARAM","H","SC"
"SC.WHT.INC.BASE","L","SC"
"SC.WHT.SOURCE.LOCAL","H","SC"
"SCDX.CHARGE.PARAMETER","H","SC"
"SCM.SUB.ASSET.CHG.TODAY","L","SC"
"SCPM.CHARGE.PARAMETER","H","SC"
"SCPM.GEN.CONDITION","H","SC"
"SCPM.GROUP.CONDITION","H","SC"
"SCRIPT.DESIGNER","H","EB"
"SCRIPT.INTERFACE","W","SE"
"SCRIPT.INTERFACE.PARAM","L","SE"
"SCRIPT.REPOSITORY.INTERFACE","W","SE"
"SCSF.CHARGE.PARAMETER","H","SC"
"SCSK.GEN.CONDITION","H","SC"
"SCSK.GROUP.CONDITION","H","SC"
"SCTR.CHARGE.PARAMETER","H","SC"
"SCTR.GEN.CONDITION","H","SC"
"SCTR.GROUP.CONDITION","H","SC"
"SE.BUSINESS.MAPPING","H","SE"
"SE.CARD.TYPE","H","SE"
"SE.DRAFTREGISTER","H","SE"
"SE.DW.TEST.ACCOUNT","H","SE"
"SE.DW.TEST.CUSTOMER","H","SE"
"SE.MAPPING.DEFINITIONS","H","SE"
"SE.TEST.FILE.MAPPING","H","SE"
"SE.TRANSACTION.MAPPING","H","SE"
"SEAT","U","SE"
"SEAT.APPLICATION.MANAGER","U","EB"
"SEAT.AUTO.COMPARE","W","SE"
"SEAT.COMP.SCENARIO","H","SE"
"SEAT.COMPONENT","H","SE"
"SEAT.COMPONENT.TEST","W","SE"
"SEAT.DAS.COMPONENT","W","SE"
"SEAT.ERROR.REPORT","L","EB"
"SEAT.EVENT.MANAGER","U","SE"
"SEAT.FUNCTIONALITY.COMPONENT","H","SE"
"SEAT.HEAT.MAP","L","SE"
"SEAT.INTEGRITY.CHECK.ERRORS","L","SE"
"SEAT.IO.DETAIL","L","SE"
"SEAT.PARAMETER","H","SE"
"SEAT.PERF.PARAM","H","SE"
"SEAT.PERFORMANCE.SUMMARY","W","SE"
"SEAT.PRODUCT.GROUP","H","SE"
"SEAT.READ.DATA","T","SE"
"SEAT.RESULTS","L","EB"
"SEAT.RESULTS.STANDARD","L","SE"
"SEAT.SCRIPT.ACTIVITY","H","SE"
"SEAT.SCRIPT.BUILD.PARAMS","U","SE"
"SEAT.SCRIPT.BUILDER","W","SE"
"SEAT.SCRIPT.FIELD.VALUES","H","SE"
"SEAT.SCRIPT.FORMAT.OUTPUT","H","SE"
"SEAT.SCRIPT.GROUP","H","SE"
"SEAT.SCRIPT.PERF.METRICS","H","SE"
"SEAT.SCRIPT.RESULT.FILES","H","SE"
"SEAT.SCRIPTS","H","SE"
"SEAT.SEQUENCER","W","SE"
"SEAT.SERVICE.RESULTS.PARAM","U","SE"
"SEAT.SYSTEM.INTEG.COB.CHECKS","L","SE"
"SEAT.TECHNICAL.MAP","L","SE"
"SEAT.TEST","W","SE"
"SEAT.TESTBASE","H","SE"
"SEAT.XML.MSG.PROPERTY","H","SE"
"SEC.ACC.MASTER","H","SC"
"SEC.DEL.CONTROL","H","SC"
"SEC.MASTER.CONV","H","EU"
"SEC.OPEN.ORDER","H","SC"
"SEC.POS.BASE","L","SC"
"SEC.TRADE","H","SC"
"SEC.TRADE.ADJUST","L","SC"
"SEC.TRANS.INFO","L","SC"
"SEC.TRANSFER.AMEND","L","SC"
"SECS.UNAUTH","L","SC"
"SECTOR","H","ST"
"SECURITY.ISSUER.CONCAT","T","SC"
"SECURITY.MASTER","H","SC"
"SECURITY.MASTER.HIST","L","AM"
"SECURITY.POSITION","L","SC"
"SECURITY.SUPP","H","SC"
"SECURITY.TRANS","L","SC"
"SECURITY.TRANSFER","H","SC"
"SEPA.BANK","H","EP"
"SEPA.CATEG.PURPOSE","H","EP"
"SEPA.CONCAT.FILE","L","EP"
"SEPA.CREATE.FOLLOW.UP","H","EP"
"SEPA.CREDITOR.CONCAT","T","EP"
"SEPA.CUSTOMER","H","EP"
"SEPA.FIELDS","H","EP"
"SEPA.FOLLOW.UP","H","EP"
"SEPA.FT.CONCAT","T","EP"
"SEPA.FT.CONCAT.HIST","T","EP"
"SEPA.HEADER","H","EP"
"SEPA.HOLIDAY","U","EP"
"SEPA.INWARD","L","EP"
"SEPA.INWARD.CONCAT","L","EP"
"SEPA.INWARD.DETAIL","T","EP"
"SEPA.INWARD.FILES","L","EP"
"SEPA.INWARD.LOG","L","EP"
"SEPA.INWARD.TXNS","T","EP"
"SEPA.LAYOUT","H","EP"
"SEPA.LIMIT","H","EP"
"SEPA.LINKED.FT.REFERENCE","T","EP"
"SEPA.LOG.LEVEL","H","EP"
"SEPA.MANDATE","H","EP"
"SEPA.MISMATCH.FILES","H","EP"
"SEPA.MSG.CONCAT","L","EP"
"SEPA.NATURE","U","EP"
"SEPA.OUTWARD","L","EP"
"SEPA.OUTWARD.CONCAT","L","EP"
"SEPA.OUTWARD.FILES","L","EP"
"SEPA.OUTWARD.LIVE","L","EP"
"SEPA.OUTWARD.LOG","L","EP"
"SEPA.OUTWARD.TXNS","T","EP"
"SEPA.PARAMETER","H","EP"
"SEPA.PARAMETER.REC","H","EP"
"SEPA.PAYM.PARTICIPANTS","H","EP"
"SEPA.PEACH","H","EP"
"SEPA.PEACH.FILE.COUNT","T","EP"
"SEPA.PURPOSE.CODE","H","EP"
"SEPA.REASONS","H","EP"
"SEPA.REFUSAL","H","EP"
"SEPA.REFUSAL.ACTIVE","T","EP"
"SEPA.REFUSAL.PARAMETER","H","EP"
"SEPA.REGENERATE.FILES","H","EP"
"SEPA.TXN.CONCAT","L","EP"
"SETTLEMENT.RATES","H","EB"
"SG.SLA","H","SG"
"SG.SLA.COMMITMENT","L","SG"
"SIGN.ON.RESET","U","EB"
"SIGNATURE","H","EB"
"SIGNATURE.PARM","H","EB"
"SINGLE.BULK.STO","W","AC"
"SINGLE.BULK.STO.HIST","L","AC"
"SINGLE.INWARD.BULK","W","FT"
"SINGLE.INWARD.BULK.HIST","L","FT"
"SL.ACCOUNT.BALANCES","L","SL"
"SL.BS.AMORTISE.DETAILS","L","SL"
"SL.BS.NC.LIST","L","SL"
"SL.BUY.SELL","H","SL"
"SL.CHARGE","H","SL"
"SL.CHARGE.ACTIVITY","H","SL"
"SL.CHARGE.BALANCES","L","SL"
"SL.CHARGE.BALANCES.HIST","L","SL"
"SL.CUSTOMER","L","SL"
"SL.CUSTOMER.LOANS","L","SL"
"SL.DIARY","H","SL"
"SL.DIARY.CODES","H","SL"
"SL.EXPOSURE.LEVEL","L","SL"
"SL.EXPOSURE.LEVEL.SAVE","L","SL"
"SL.FAC.PROD.DETAILS","L","SL"
"SL.FAC.PROD.DETAILS.SAVE","L","SL"
"SL.FAC.PROD.MVMT.DETAILS","L","SL"
"SL.FACI.ACCR.DETAILS","L","SL"
"SL.FACI.ACCR.DETAILS.HIST","L","SL"
"SL.FACI.ACCR.DETAILS.SAVE","L","SL"
"SL.FACI.BALANCES","L","SL"
"SL.FACI.BALANCES.HIST","L","SL"
"SL.FACI.BALANCES.SAVE","L","SL"
"SL.FACI.DELIVERY.LIST","T","SL"
"SL.FACI.LOAN.CURRENCY","L","SL"
"SL.FACI.LOAN.CUST.AMT","L","SL"
"SL.FACI.PART.BALANCES","L","SL"
"SL.FACI.PART.BALANCES.HIST","L","SL"
"SL.FACI.PART.BALANCES.SAVE","L","SL"
"SL.FACI.RATES","H","SL"
"SL.FACI.REPAY.SCHED.LIST","L","SL"
"SL.FACI.SCHEDULES","L","SL"
"SL.FACI.SCHEDULES.PAST","L","SL"
"SL.FACI.SCHEDULES.PAST.HIST","L","SL"
"SL.FACI.TR.END.LIST","L","SL"
"SL.FACI.TR.IDS","L","SL"
"SL.FACI.TR.ST.LIST","L","SL"
"SL.FACILITY","H","SL"
"SL.FACILITY.LOANS","L","SL"
"SL.INTEREST.KEY","L","SL"
"SL.LOAN.ACCR.DETAILS","L","SL"
"SL.LOAN.ACCR.DETAILS.HIST","L","SL"
"SL.LOAN.ACCR.DETAILS.SAVE","L","SL"
"SL.LOAN.BALANCES","L","SL"
"SL.LOAN.BALANCES.HIST","L","SL"
"SL.LOAN.BALANCES.SAVE","L","SL"
"SL.LOAN.MATURITY","L","SL"
"SL.LOAN.PART.BALANCES","L","SL"
"SL.LOAN.PART.BALANCES.HIST","L","SL"
"SL.LOAN.PART.BALANCES.SAVE","L","SL"
"SL.LOAN.RET.INT.DET","L","SL"
"SL.LOAN.RET.INT.DET.HIST","L","SL"
"SL.LOAN.RET.INT.DET.SAVE","L","SL"
"SL.LOAN.SCHEDULES","L","SL"
"SL.LOAN.SCHEDULES.PAST","L","SL"
"SL.LOAN.SCHEDULES.PAST.HIST","L","SL"
"SL.LOANS","H","SL"
"SL.MNEMONIC","T","SL"
"SL.OD.DUES","L","SL"
"SL.OD.DUES.HIST","L","SL"
"SL.OD.PART","L","SL"
"SL.OD.PART.HIST","L","SL"
"SL.OD.SETTLE","H","SL"
"SL.PARAMETER","H","SL"
"SL.PART.DELIVERY.DTLS","H","SL"
"SL.PRESYN.BALANCES","L","SL"
"SL.PRESYN.BALANCES.HIST","L","SL"
"SL.PRESYN.UW","L","SL"
"SL.PRESYN.UW.SAVE","L","SL"
"SL.PURPOSE","H","SL"
"SL.RATE.FIX","H","SL"
"SL.RATES.PART","H","SL"
"SL.RATES.PART.CHANGE","L","SL"
"SL.REPAY.SCHEDS","L","SL"
"SL.REPAYMENT.SCHEDULES","H","SL"
"SL.ROLES","H","SL"
"SL.ROLLOVER","H","SL"
"SL.ROLLOVER.BALANCES","L","SL"
"SL.ROLLOVER.BALANCES.HIST","L","SL"
"SL.ROLLOVER.LOANS","L","SL"
"SL.ROUND.ADJ","H","SL"
"SL.STATUS","H","SL"
"SL.TR.LOANS","L","SL"
"SL.TRADING.SL","D","SL"
"SL.TXN.CODES","H","SL"
"SM.PARAMETER","H","SC"
"SO.CLAIMS.TEMP.FILE","L","PP"
"SP.AGGREGATION","H","SP"
"SP.ERROR.LOG","L","SP"
"SP.ORD.MANUAL.UPD","W","SP"
"SP.ORDER.DELIVERY.CONTROL","L","SP"
"SP.ORDER.STP.ACTIVITY","L","SP"
"SP.REASON.CODE","H","SP"
"SP.RECONCILIATION","H","SP"
"SP.STATUS","H","SP"
"SP.STP.PARAM","H","SP"
"SPECIAL.STATEMENT","T","ST"
"SPF","U","EB"
"SPOKEN.LANGUAGE","H","ST"
"SPOOL.BATCH.OUTPUT","W","EB"
"SR.AUTOMATCH.MT571","W","SC"
"SR.HOLDINGS","H","SC"
"SR.PARAMETER","H","SC"
"SR.SECURITY.RECON","H","SC"
"SR.STATEMENT.REQUEST","H","SC"
"ST.AGGREGATE.BALANCES","L","ST"
"ST.AGGREGATION.PARAM","H","ST"
"ST.CALENDAR","H","ST"
"ST.CUST.RELATIONSHIP.DATES","T","ST"
"ST.GROUP.FIX","H","ST"
"ST.GROUP.FIX.PARAMETER","H","ST"
"ST.GROUP.FIX.REP","L","ST"
"ST.RATE.CHANGE","T","ST"
"ST.RATE.PARAMETER","H","ST"
"ST.REGULATORY.PARAMETER","H","ST"
"ST.TAX.CALC.DETAILS","L","ST"
"ST.TAX.REPORT.DETAILS","L","ST"
"ST.TAX.REPORT.DETAILS.WORK","L","ST"
"ST.TRANSFER.RULE","H","ST"
"STANDARD.MAPPING","H","EB"
"STANDARD.SELECTION","U","EB"
"STANDING.ORDER","H","AC"
"STATEMENT.CONTROL","U","ST"
"STATIC.ARC.GENERIC.REQUEST","W","PP"
"STATIC.CHANGE.TODAY","L","RE"
"STATIC.TEXT","U","EB"
"STK.EXC.AT","H","SC"
"STK.EXC.AU","H","SC"
"STK.EXC.BE","H","SC"
"STK.EXC.CA","H","SC"
"STK.EXC.CH","H","SC"
"STK.EXC.CROSS.SETTLE","H","SC"
"STK.EXC.DE","H","SC"
"STK.EXC.DK","H","SC"
"STK.EXC.ES","H","SC"
"STK.EXC.FR","H","SC"
"STK.EXC.HK","H","SC"
"STK.EXC.IT","H","SC"
"STK.EXC.JP","H","SC"
"STK.EXC.LOCAL","H","SC"
"STK.EXC.LU","H","SC"
"STK.EXC.MX","H","SC"
"STK.EXC.NL","H","SC"
"STK.EXC.SG","H","SC"
"STK.EXC.US","H","SC"
"STK.EXC.ZA","H","SC"
"STK.EXCH.CALENDAR","H","SC"
"STMT.ACCT.CH","L","IC"
"STMT.ACCT.CR","L","IC"
"STMT.ACCT.CR2","L","IC"
"STMT.ACCT.DR","L","IC"
"STMT.ACCT.DR2","L","IC"
"STMT.ACCT.TRAN.CH","L","IC"
"STMT.ENTRY","L","AC"
"STMT.ENTRY.DETAIL","L","AC"
"STMT.ENTRY.DETAIL.XREF","T","AC"
"STMT.GEN.CHG","L","IC"
"STMT.GEN.CONDITION","H","ST"
"STMT.NARR.FORMAT","H","ST"
"STMT.NARR.PARAM","H","ST"
"STMT.PRINTED","T","ST"
"STMT.VAL.ENTRY","T","AC"
"STMT2.PRINTED","T","ST"
"STMT2.PRINTED.HIST","T","ST"
"STO.ACCOUNT.PRIORITY","L","AC"
"STO.BALANCES","O","AC"
"STO.BULK.CODE","H","AC"
"STO.DD.LIST","T","AC"
"STO.DIARY","H","AC"
"STO.LIST","L","AC"
"STO.PAYMENT.ORDER","L","PP"
"STO.PROCESS.MESSAGE.LIST","L","PP"
"STO.RESUBMISSION","L","AC"
"STO.RETRY","W","AC"
"STO.TYPE","H","AC"
"STOCK.DIV.CUS","H","SC"
"STOCK.DIV.DET","H","SC"
"STOCK.DIV.TYPE","H","SC"
"STOCK.ENTRY","H","ST"
"STOCK.EXCHANGE","H","SC"
"STOCK.ISSUED","L","ST"
"STOCK.PARAMETER","H","ST"
"STOCK.REGISTER","L","ST"
"STOCK.REGISTER.HIST","L","ST"
"SUB.ASSET.TYPE","H","ST"
"SUSPENSE.HISTORY","L","AC"
"SWAP","H","SW"
"SWAP.ACTIVITY","H","SW"
"SWAP.ADVICES","H","SW"
"SWAP.AGREEMENT.TYPE","H","SW"
"SWAP.BALANCES","L","SW"
"SWAP.BALANCES.HIST","L","SW"
"SWAP.BALANCES.SAVE","L","SW"
"SWAP.CUSTOMER.CONCAT","T","SW"
"SWAP.PARAMETER","H","SW"
"SWAP.REVAL.PARAMETER","H","SW"
"SWAP.SCHEDULE.TYPE","H","SW"
"SWAP.SCHEDULES","L","SW"
"SWAP.TYPE","H","SW"
"SWIFT.CODE.WORDS","H","DE"
"SWIFT.PARAMETER","H","DE"
"SY.ACCU.DECU","H","DP"
"SY.CONTRACT.LINK","L","SY"
"SY.DCD","D","SY"
"SY.DCD.DECISION","D","SY"
"SY.DCI","H","DI"
"SY.DIARY","H","SY"
"SY.DIGITAL.INVEST","H","DI"
"SY.DSP","D","SY"
"SY.DX.LINK.FILE","T","DX"
"SY.ENTITLEMENT","H","SY"
"SY.EVENT","H","SY"
"SY.EVENT.DEFINITION","H","SY"
"SY.EVENT.ERRORS","L","SY"
"SY.EVENT.LOG","L","SY"
"SY.FX.FORWARDS","H","PT"
"SY.IMF","H","XF"
"SY.MASTER","H","SY"
"SY.OTCCRAN","D","SY"
"SY.OTCGROI","D","SY"
"SY.PARAMETER","H","SY"
"SY.PRODUCT","H","SY"
"SY.PRODUCT.DEFINITION","H","SY"
"SY.PRODUCT.DESCRIPTION","H","SY"
"SY.PRODUCT.INTERFACE","H","SY"
"SY.PRODUCT.VARIANT","H","SY"
"SY.TRANSACTION","L","SY"
"SY.TXN.LINK","L","SY"
"SY.UNIT","H","SY"
"SY.UNIT.DEFINITION","H","SY"
"SY.UNIT.LOG","L","SY"
"SYDX.MARKET.VAL","H","DX"
"SYNONYM","H","EB"
"SYSGEN","W","EB"
"SYSTEM.INFORMATION","W","EB"
"SYSTEM.OVERRIDE","H","EB"
"SYSTEM.RECORD","H","EB"
"T24.MODEL.PACKAGES","L","EB"
"T24.SESSION","L","EB"
"T24.TABLE.RESTRUCTURE","H","EB"
"T24.UPDATE.INFO","L","EB"
"T24.UPDATE.RELEASE","H","EB"
"T24.UPDATES.BUILD","W","EB"
"TABLE.CAPITALIS.CORR","U","IC"
"TAKEOVER.MAPPING","W","EB"
"TARGET","H","ST"
"TAX","H","ST"
"TAX.CAP.LOCAL.INFO","L","ST"
"TAX.CHANGE.DATES","T","ST"
"TAX.CODE.PARAMETER","H","ST"
"TAX.GEN.CONDITION","H","ST"
"TAX.PARAMETER","H","ST"
"TAX.TYPE","H","ST"
"TAX.TYPE.CONDITION","H","ST"
"TC.OPERATIONS","H","T2"
"TC.SERVICES","H","AO"
"TCIB.RECENT.TRANS","L","AI"
"TEC.DISPLAY","L","EB"
"TEC.ITEMS","H","EB"
"TEC.PROFILE","W","EB"
"TEC.SUBSCRIBER","H","EB"
"TEC.THRESHOLD","H","EB"
"TELEK.PARAMETERS","H","SC"
"TELEX.MESSAGES","U","DE"
"TELEXBOX.WACK","L","DE"
"TELLER","H","TT"
"TELLER.CCY.MARKET","O","TT"
"TELLER.DEFAULT","L","TT"
"TELLER.DENOMINATION","H","TT"
"TELLER.FINANCIAL.SERVICES","H","TT"
"TELLER.ID","H","TT"
"TELLER.PARAMETER","H","TT"
"TELLER.PASSBOOK","H","TT"
"TELLER.PASSBOOK.REPRINT","W","TT"
"TELLER.PASSBOOK.UPDATE","W","TT"
"TELLER.PBOOK.PRINTED","L","TT"
"TELLER.TRANSACTION","H","TT"
"TELLER.USER","T","TT"
"TERMINAL","U","EB"
"TERMINAL.USER","U","EB"
"TEST.ACCRUAL","W","IC"
"TEST.ROUNDING","W","EB"
"TFS.PARAMETER","H","TT"
"TFS.TRANSACTION","H","TT"
"THE.TEMPLATE.TESTAPP","H","SE"
"TPS.INTERNAL.CONFIGS","U","PP"
"TRANS.DOCUMENT","H","DM"
"TRANS.FUND.FLOW","H","SC"
"TRANS.FWD","T","AC"
"TRANS.LINK.REFERENCE","T","AC"
"TRANSACTION","H","ST"
"TRANSACTION.ARC.GENERIC.REQUEST","W","PP"
"TRANSACTION.CHARGE","H","IC"
"TRANSACTION.CHARGE.XREF","T","IC"
"TRANSID.REFER","T","AC"
"TRN.CON.TRADE.DATE","L","SC"
"TRN.CON.VALUE.DATE","L","SC"
"TSA.PARAMETER","H","EB"
"TSA.SERVICE","H","EB"
"TSA.STATUS","L","EB"
"TSA.WORKLOAD.PROFILE","H","EB"
"TSRADAR","H","AM"
"TSRADAR.W","W","AM"
"TT.GROUP.CONDITION","H","TT"
"TT.MB.ENQ.TILL.ENTRY.PARAM","D","TT"
"TT.PASSBOOK.PRINT","W","TT"
"TT.STOCK.CONTROL","L","TT"
"TT.TELLER.HP.VERSIONS","D","TT"
"TURNOVER.CREDIT","H","IC"
"TURNOVER.DEBIT","H","IC"
"TX.CONDITION","H","TX"
"TX.MAPPING","H","TX"
"TX.TXN.BASE.MAPPING","H","TX"
"TX.TXN.BASE.PARMS","H","TX"
"TXN.ND.COUNTERPARTY","T","FX"
"TXN.TAX.CODE","H","SC"
"TY.CURRENCY.PAIR","H","TY"
"TY.DEALER.PROFITABILITY","H","TY"
"TY.MARKET.RATE","H","TY"
"TY.PARAMETER","H","TY"
"TY.RATE.PROVIDER","H","TY"
"UI.CREATE.SCRIPTS","W","SE"
"UI.OBJ.MAPPING","H","SE"
"UI.OBJ.PROPERTIES","H","SE"
"UI.OBJECTS","H","SE"
"UI.SCENARIOS","H","SE"
"UI.SCRIPT.CHECKS","H","SE"
"UI.SCRIPT.IDS","H","SE"
"UI.T24.OBJ.PROPERTIES","H","SE"
"UNAU.EOD.PROGRAMS","H","EB"
"UNAU.INSTL.PROGRAMS","H","EB"
"UNIFI.XML.FORMAT","U","EP"
"UNIFI.XML.LOCKING","H","EP"
"UNIFI.XML.MESSAGE","H","EP"
"UNIFI.XML.TAG","U","EP"
"UNIT.INT.METHOD","H","SC"
"UPD.INT.MOVEMENT","W","ST"
"USER","H","EB"
"USER.ABBREVIATION","U","EB"
"USER.EXTERNAL.FIELD","H","EB"
"USER.SIGN.ON.NAME","T","EB"
"USER.SMS.GROUP","H","EB"
"VAULT.CONTROL","H","SC"
"VAULT.EXPECT","H","SC"
"VAULT.PARAMETER","H","SC"
"VERSION","H","EB"
"VERSION.CONTROL","H","EB"
"VERSION.LINK.DEFAULTS","T","EB"
"VERSION.TYPE","H","EB"
"WR.CONFIGURATION.ITEMS","H","WR"
"WR.ENQUIRY.WORKFILE","L","WR"
"WR.IMAGE.MANAGEMENT","H","WR"
"WR.KYR.INFO","H","WR"
"WR.PARAMETER","H","WR"
"WR.REPORT","H","WR"
"WR.REPORT.BOOK","W","WR"
"WR.REPORT.BOOK.CONCAT","T","WR"
"WR.REPORT.ENQUIRY","H","WR"
"WR.REPORT.STYLE","H","WR"
"WR.REQUEST.REPORT","H","WR"
"WS.CREATE","W","EB"
"WS.CREATE.TSDK","W","EB"
"WS.DEPLOY","H","EB"
"XML.EXTRACTOR","H","AM"
"XML.OUTPUT.MSG","L","IX"
"XML.SENT.ENTRIES","T","IX"
"XML.SENT.TIME","T","ST"
"XML.TAG.DEFINITION","H","IX"
"XML.TRANS.CONTEXT","H","EB"
"XT.FILE.CONCATS","H","XT"
"XT.FORMATS","H","XT"
"XT.KEYS","U","XT"
"XT.KEYS.AIBD","U","XT"
"XT.KEYS.EXBOND","U","XT"
"XT.KEYS.TELEKURS","U","XT"
"XT.LOG","U","XT"
"XT.NEXT.ID","H","XT"
"XT.RECORD.DEFS","H","XT"
"XT.SOURCE.RECS","U","XT"
"XT.SOURCE.RECS.AIBD","U","XT"
"XT.SOURCE.RECS.BULLETIN","O","SC"
"XT.SOURCE.RECS.EXBOND","L","XT"
"XT.SOURCE.RECS.TELEKURS","U","XT"
"XT.SOURCES","H","XT"
"XT.TABLES","H","XT"
